"NamesIdx";"Name";"County";"Phillimore";"NameCode";"GenderCode";"ChurchCode";"Xrefs"
125850;"Brictwin";"CAM";"{5,11 note. 17,2 note}";;"M";"-";
125900;"Brictwin";"DEV";"25,10";;"M";"-";
125950;"Brictwin";"DOR";"26,11. 33,6. 37,10";;"M";"-";
126000;"Brictwin";"ESS";"20,43. B3a";;"M";"-";
126050;"Brictwin";"HAM";"IoW6,18";;"M";"-";
126100;"Brictwin";"NTH";"36,3";;"M";"-";
126150;"Brictwin";"SOM";"9,6. 19,36;79. 21,65. 25,35";;"M";"-";
126200;"Brictwin";"STS";"EN3";;"M";"-";
126250;"Brictwin";"SUS";"9,54. 10,72;74. 13,27";;"M";"-";
126300;"Brictwin";"WAR";"3,4. 17,68";;"M";"-";
126350;"Brictwin";"WOR";"2,28";;"M";"-";
126400;"Brictwin, a royal thane";"BUK";"12,24";;"M";"-";
126450;"Brictwin, Earl Harold's man";"BUK";"12,37";;"M";"-";
126500;"Brictwin, Earl Tosti's man";"BUK";"17,7";;"M";"-";
126550;"Brictwin (the reeve)";"DOR";"3,10. 11,1;{7 note}. 56,9-11;17;35(-36);37-40;(41)";;"M";"-";
126600;"Brictwold";"CON";"5,3,4";;"M";"-";
126650;"Brictwold";"DEV";"3,53;58-59. 17,43. 19,31. 20,3-5. 28,4;11. 38,1. 48,9";;"M";"-";
126700;"Brictwold";"DOR";"37,5";;"M";"-";
126750;"Brictwold";"SHR";"4,17,3";;"M";"-";
126800;"Brictwold";"SOM";"22,7. 47,23";;"M";"-";
126850;"Brictwold";"SUF";"6,10;271. {8,23}. 16,16;36. 52,1;3-(4);5;(8-)9. 67,3. 74,5";;"M";"-";
126900;"Brictwold Muffle";"SUF";"32,28";;"M";"-";
127000;"Brictwold the priest";"HEF";"8,9";;"M";"d";
127050;"Brictwold the priest";"WOR";"2,60";;"M";"d";
127100;"Brictwulf";"ESS";"20,75. 90,63";;"M";"-";
127150;"Brictwulf";"NFK";"{14,35} and note";;"M";"-";
127160;"Brictwulf son of Leofmer";"SUF";"{14,5-6;21;28;65;106}.";;"M";"-";
127200;"Brictwy";"DOR";"33,4";;"M";"-";
127250;"Brictwy";"SOM";"19,69";;"M";"-";
127300;"Brictwy";"SUS";"10,51";;"M";"-";
127350;"Brictwy";"WIL";"41,3";;"M";"-";
127400;"Brictwy {son of Camm}";"DEV";"17,13";;"M";"-";
127450;"Brisard";"LIN";"13,30";;"M";"-";
127500;"Bristol, church of";"GLS";"1,21. EvK7";;"-";"h";
127550;"Broddi";"BDF";"55,5";;"M";"-";
127600;"Broddi";"NFK";"8,55. 66,67";;"M";"-";
127650;"Broklauss";"LIN";"4,39. 12,86";;"M";"-";
127700;"Bromfield (St Mary), canons of";"SHR";"3d,4;6-7. 4,20,21";;"-";"c";
127750;"Brorda";"ESS";"32,34-35";;"M";"-";
127800;"Brothir <of Blaxhall>";"SUF";"3,89";;"M";"-";
127850;"Brothir <of Browston>";"SUF";"1,53";;"M";"-";
127900;"Brothir <of Henford>";"CON";"5,5,5";;"M";"-";
127950;"Brothir <of Henford>";"DEV";"17,20";;"M";"-";
128000;"Brothir <of Oaken>";"STS";"11,18;44-45";;"M";"-";
128050;"Brumage";"NTH";"18,18";;"M";"-";
128150;"Brun";"DBY";"1,30. 6,24. 13,2. B7";;"M";"-";
128200;"Brun";"ESS";"24,66. 34,24";;"M";"-";
128250;"Brun";"HEF";"14,4";;"M";"-";
128400;"Brun";"WAR";"31,9";;"M";"-";
128410;"Brun <of Brinsley>";"NTT";"10,28;31. 30,55";;"M";"-";
128430;"Brun <of Siddington>";"CHS";"1,30. 9,28. 13,5. 14,5;7";;"M";"-";
128450;"Brun the priest";"OXF";"14,4";;"M";"d";
128500;"Brun the priest";"YKS";"C16";;"M";"d";
128550;"Brun the reeve";"NFK";"1,2";;"M";"-";
128600;"Brun the reeve";"SUF";"7,63-66";;"M";"-";
128610;"Brun (the reeve)";"SUF";"1,119. 8,8. 16,43. 67,10";;"M";"-";
128650;"Brun the priest's mother";"YKS";"C16";;"F";"-";
128700;"Brunard";"NFK";"19,9";;"M";"-";
128750;"Brunard";"SUF";"9,1";;"M";"-";
128800;"Brune";"DBY";"6,62";"L";"M";"-";
128950;"Brune";"YKS";"1N76. 1E4. CW8";"L";"M";"-";
129000;"Brune";;;"L";;;"see also Aelfric son of; Leofwin son of; Bruno"
129050;"Brunel";"LIN";"26,36-37;(39)";;"M";"-";
129100;"Brungar";"DEV";"3,78. 16,123. 20,8";;"M";"-";
129150;"Brungar";"DOR";"26,5";;"M";"-";
129200;"Brungar";"ESS";"B3a";;"M";"-";
129250;"Brungar";"SUF";"6,215. 7,62. 16,35. 27,7";;"M";"-";
129300;"Brungar {the Englishman}";"SOM";"5,28";;"M";"-";
129350;"Brunhyse";"LIN";"28,15";;"M";"-";
129400;"Brunier";"LIN";"68,33";"L";"M";"-";
129450;"Bruning";"HAM";"IoW6,2. IoW9,17";;"M";"-";
129500;"Bruning";"HEF";"1,15;25. 8,1. 10,26";;"M";"-";
129550;"Bruning";"HRT";"5,4";;"M";"-";
129600;"Bruning";"KEN";"5,9";;"M";"-";
129650;"Bruning";"SHR";"4,17,1-2";;"M";"-";
129700;"Bruning";"SOM";"21,37. {46,4 note}";;"M";"-";
129750;"Bruning";"WAR";"17,12;55. 44,16";;"M";"-";
129800;"Bruning";"WIL";"29,9";;"M";"-";
129850;"Bruning's brother";"HAM";"IoW6,2";;"M";"-";
129900;"Bruning of Chesterton";"CAM";"AppxO";;"M";"-";
129950;"Brunlocc";"ESS";"B3a";;"M";"-";
130000;"Brunlocc";"SUF";"14,152";;"M";"-";
130050;"Brunmann";"BRK";"B7";;"M";"-";
130100;"Brunmann";"CAM";"1,2";;"M";"-";
130150;"Brunmann";"ESS";"B3a";;"M";"-";
130200;"Brunmann";"SUF";"7,108. 67,32";;"M";"-";
130250;"Brunmann, Archbishop Stigand's man";"BUK";"12,23";;"M";"-";
130300;"Brunmann Beard";"SUF";"7,36";;"M";"-";
130350;"Brunmann of Burgh";"SUF";"6,110";;"M";"-";
130400;"Brunmann the reeve";"KEN";"C8";;"M";"-";
130450;"Brunmer";"SUF";"2,18. 7,36;109;111";;"M";"-";
130500;"Brunmer the priest";"SUF";"66,12";;"M";"d";
130520;"Bruno";"DOR";"26,1";"L";"M";"-";
130525;"Bruno";"SOM";"45,3";"L";"M";"-";
130530;"Bruno";;;;;;"see also Brune"
130550;"Brunsunu";"KEN";"5,10";;"M";"-";
130600;"Brunwin";"ESS";"B3a";;"M";"-";
130650;"Brunwin";"SUF";"16,23. 35,4. 67,14";;"M";"-";
130700;"(another) Brunwin";"ESS";"B3a";;"M";"-";
130750;"Brunwin, Manulf's man";"SUF";"4,15";;"M";"-";
130800;"Bucca";"KEN";"5,196";;"M";"-";
130850;"Buckfast (St Mary), abbey of";"DEV";"6";;"-";"a";
130900;"Buckfast (St Mary), abbey of";;;;;;"see also Alwin"
130950;"Buckingham, church of";"BUK";"3a,6";;"-";"h";
131000;"Buggi";"NTT";"6,7. 14,2. 30,8";;"M";"-";
131050;"Buggi";"YKS";"5W12";;"M";"-";
131200;"Bului";"HUN";"18,1";"L";"M";"-";
131250;"Burcard";"SUF";"14,{72};81-82;95";;"M";"-";
131300;"Burde";"DOR";"37,9";"L";"M";"-";
131350;"Burg";;;;;;"see Azur son of"
131400;"Burghard of Mendlesham";"BUK";"B4";;"M";"-";
131450;"Burghard (of Mendlesham)";"BUK";"13,2-3";;"M";"-";
131460;"Burghard (of Mendlesham)";"ESS";"32,3";;"M";"-";
131500;"Burghard (of Mendlesham)";"NFK";"1,61. 6,6";;"M";"-";
131600;"Burghard of Mendlesham";"SUF";"14,152";;"M";"-";
131650;"Burghard (of Mendlesham)";"SUF";"1,(66);76-77;(78- 82);83;(84-85);86(-87);95. 4,12;24;26;28-31;33;35;38. 6,215. 7,42-(44). 14,146. 16,15;26. 31,21-(22);23-24;26-(30);32-33;35-36";;"M";"-";
131700;"B(urghard of Mendlesham)";"SUF";"4,39";;"M";"-";
131760;"Burghard";;;;;;"see also Peter brother of"
131800;"Burghelm";"HAM";"6,3";;"M";"-";
131850;"Burghelm";"WIL";"24,31-32. 29,5";;"M";"-";
131900;"Burghi, Esger (the constable)'s man";"HRT";"33,12";;"M";"-";
131950;"Burgnoth";"KEN";"5,147";;"M";"-";
132410;"Burgred (father of Edwin)";"BDF";"2,4. 3,1-7;9;13-17. 25,6. 54,4";;"M";"-";
132420;"Burgred (father of Edwin)";"BUK";"5,12-14;16-17. 12,34. 41,3";;"M";"-";
132430;"Burgred (father of Edwin)";"NTH";"4,1-2;4;8-9;(10-)11;(12-)13;15;17;23-24. 35,1j. 56,65";;"M";"-";
132435;"Burgred <of Aunk>";"DEV";"16,86;172. 19,30. {28,2 note}. 34,18;22. 51,13";;"M";"-";
132440;"Burgred <of Coven>";"STS";"11,62-63";;"M";"-";
132445;"Burgred <of Tregole>";"CON";"5,23,2. 5,26,1";;"M";"-";
132450;"Burgred the priest";"HUN";"19,9";;"M";"d";
132500;"Burgred (the priest)";"HUN";"B12";;"M";"d";
132550;"Burgred";;;;;;"see also Edwin son of; Ulf son of; Wulfsi son of"
132600;"Burgric";"SUF";"3,100. 7,79;106. 16,43. 46,(6-)7;9. 67,10";;"M";"-";
132650;"Burgwald son of Leofwin";"LIN";"C3";;"M";"-";
132700;"Burnin";"SUF";"4,32";;"M";"-";
132750;"Burnin";;;;;;"see also Warin son of"
132800;"Burnt Albert";;;;;;"see Albert Grelley"
132850;"Burrer";"SHR";"4,11,17";;"M";"-";
132900;"Burro";"CAM";"25,2";;"M";"-";
132950;"Burton (St Mary & St Modwen), abbey of";"DBY";"3. 6,62. B4;13. S5 note";;"-";"a";
133000;"Burton (St Mary & St Modwen), abbey of";"NTT";"S5";;"-";"a";
133050;"Burton (St Mary & St Modwen), abbey of";"STS";"4. B3. ED1-2";;"-";"a";
133100;"Burton (St Mary & St Modwen), abbey of";"WAR";"8";;"-";"a";
133150;"(Bury) St Edmunds, abbey of";"BDF";"6. 53,35";;"-";"a";
133200;"(Bury) St Edmunds, abbey of";"CAM";"6";;"-";"a";
133250;"(Bury) St Edmunds, abbey of";"ESS";"11. B3a";;"-";"a";
133300;"(Bury) St Edmunds, abbey of";"GLS";"19,2";;"-";"a";
133350;"(Bury) St Edmunds, abbey of";"NFK";"14. 1,51;61;63;79;130;144;172;220-221;223;225-226;239. 9,28. 10,93. 21,30. 29,8. 31,14. 32,7. 35,18. 43,2. 66,7;40-(43);46;59";;"-";"a";
133400;"(Bury) St Edmunds, abbey of";"NTH";"8. B3. 18,31";;"-";"a";
133450;"(Bury) St Edmunds, abbey of";"OXF";"B8";;"-";"a";
133500;"(Bury) St Edmunds, abbey of";"SUF";"14. 1,62;77;88;115. 2,1;3-5;15. 3,2;46. 4,10. 6,57;62;209-211;214-215;299-302. 7,1-2. 8,32;35;45-47;55. 9,2. 10,1. 11,4. 12,1-2;4;6. 15,3-4. 16,1;16;33. 18,4. 19,12. 20,1. 21,2;9;40-41. 25,(4-5;6-16);17;19;22;25;27;33-34;40;(78-101);102-103;111-112. 26,2-4. 27,1;3;7. 28,1b;4. 29,12-13. 30,1. 31,2;40. 33,1-3;12-13. 34,1-2;14. 35,6-7. 37,6 and note. 38,2. 40,1-2;5. 41,10. 43,3;9. 46,1. 49,1. 53,1;6-7. 54,2-3. 59.2. 61,2. 62,5. 66,1;6;9;11;13. 68,5. 73,1. 75,(1) and note;2. 76,1;4-5;8-11;12 and note;19;21";;"-";"a";
133550;"(Bury) St Edmunds, abbey of";;;;;;"see also Baldwin; Leofstan"
133600;"Buter <of Pickwell>";"LEC";"29,10(-12);(21)";"L";"M";"-";
133620;"Butolf";"SOM";"36,2";"L";"M";"-";
133650;"Cabe";"CAM";"5,37";;"M";"-";
133700;"Cabe";;;;;;"see also Algar Cappe"
133750;"Cadiand";"HEF";"1,53";;"M";"-";
133850;"Cadio <of Aston>";"OXF";"27,7";;"M";"-";
133900;"Cadio <of Aston>";"STS";"11,9-10";;"M";"-";
133950;"Cadio <of Broughton>";"LIN";"12,47";;"M";"-";
133960;"Cadio <of Dunsland>";"DEV";"16,16";;"M";"-";
134000;"Cadwallon";"CON";"4,6";;"M";"-";
134050;"Caen (La Trinité), abbey of";"DEV";"13";;"-";"g";
134100;"Caen (La Trinité), abbey of";"DOR";"21";;"-";"g";
134150;"Caen (La Trinité), abbey of";"ESS";"15";;"-";"g";
134200;"Caen (La Trinité), abbey of";"GLS";"23";;"-";"g";
134250;"Caen (Saint-Etienne), abbey of";"DEV";"12";;"-";"f";
134300;"Caen (Saint-Etienne), abbey of";"DOR";"17. 1,2";;"-";"f";
134350;"Caen (Saint-Etienne), abbey of";"ESS";"16";;"-";"f";
134400;"Caen (Saint-Etienne), abbey of";"NFK";"18";;"-";"f";
134450;"Caen (Saint-Etienne), abbey of";"SOM";"12";;"-";"f";
134500;"Caen (Saint-Etienne), abbey of";"WIL";"1,11";;"-";"f";
134550;"Caistor, church of";"LIN";"1,74";;"-";"h";
134600;"{Calcebuef}";"HEF";"A10 and note";;"M";"-";
134650;"Calebot";"ESS";"B3a";;"M";"-";
134700;"Camm";;;;;;"see Brictric son of; Brictwy son of"
134750;"Cana";"SUR";"5,5";;"M";"-";
134800;"Cana";"SUS";"9,30;48;83;85. 10,8;36;88;101;113";;"M";"-";
134850;"Cannington, church of";"SOM";"16,3";;"-";"h";
134900;"Canterbury (Christ Church), abbey of";"BUK";"2,3";;"-";"a";
134950;"Canterbury (Christ Church), abbey of";"ESS";"2. 90,9;79";;"-";"a";
135000;"Canterbury (Christ Church), abbey of";"KEN";"C2;6;8. D17;19. 2,2;11;15;28;35";;"-";"a";
135050;"Canterbury (Christ Church), abbey of";"SUS";"10,99";;"-";"a";
135100;"Canterbury (Christ Church), abbey of";"SUF";"15. 34,5";;"-";"a";
135150;"Canterbury (Holy Trinity), abbey of";;;;;;"see Canterbury, Christ Church"
135200;"Canterbury (St Augustine), abbey of";"KEN";"7. D17;19. M18. C1;6;8. 1,3. 5,21;67;149. 9,9";;"-";"a";
135250;"Canterbury (Christ Church), archbishop of";"BRK";"B3;9";;"-";"b";
135300;"Canterbury (Christ Church), archbishop of";"BUK";"2";;"-";"b";
135350;"Canterbury (Christ Church), archbishop of";"CAM";"4,1";;"-";"b";
135400;"Canterbury (Christ Church), archbishop of";"DOR";"28,2";;"-";"b";
135450;"Canterbury (Christ Church), archbishop of";"HRT";"2. 16,1";;"-";"b";
135500;"Canterbury (Christ Church), archbishop of";"KEN";"2. 3. D19. M14. C1;7-8. P15. {2,5 note}. 5,38;128;198. 7,10. 13,1";;"-";"b";
135550;"Canterbury (Christ Church), archbishop of";"MDX";"2";;"-";"b";
135600;"Canterbury (Christ Church), archbishop of";"OXF";"2. B8. EBe3";;"-";"b";
135650;"Canterbury (Christ Church), archbishop of";"SUR";"2. 1,1b";;"-";"b";
135700;"Canterbury (Christ Church), archbishop of";"SUS";"2";;"-";"b";
135750;"Canterbury (Christ Church), archbishop of";;;;;;"see also Edsi; Lanfranc; Stigand"
135800;"Carhampton, church of";"SOM";"16,6";;"-";"h";
135850;"Carisbrooke (St Nicholas), church of";"HAM";"IoW3";;"-";"h";
135900;"King Caradoc";"GLS";"W2";;"M";"-";
135950;"Carlman";"WIL";"26,17";;"M";"-";
136000;"Cave the reeve";"HAM";"4,1";;"M";"-";
136050;"Ceolmer";"WOR";"20,1";;"M";"-";
136100;"Ceolred <of Foddington>";"SOM";"19,23;67";;"M";"-";
136150;"Ceolred <of Shuttington>";"WAR";"16,22. 17,16";;"M";"-";
136200;"Ceolric <of Bradon>";"SOM";"9,2;6. 21,2. 36,4. {47,4}.";;"M";"-";
136250;"Ceolric <of Letheringham>";"SUF";"{32,14}.";;"M";"-";
136300;"Ceolstan";"WIL";"68,9";;"M";"-";
136350;"Ceolwin";"GLS";"E16";;"M";"-";
136400;"Ceolwin";"WIL";"45,2";;"M";"-";
136450;"Ceolwold";"SUF";"25,64";;"M";"-";
136500;"Cerne (St Peter), abbey of";"DOR";"11. 49,10. 55,23";;"-";"a";
136550;"Cerne (St Peter), abbey of";"SOM";"28,2";;"-";"a";
136600;"Cerne (St Peter), abbey of";;;;;;"see also Edward; William"
136650;"Charbonnel";"HEF";"33";;"M";"-";
136700;"Chatteris (St Mary), abbey of";"CAM";"11. 21,5";;"-";"n";
136750;"Chatteris (St Mary), abbey of";"HRT";"12. 1,1. 31,2. 37,8. Appx";;"-";"n";
136800;"Chatteris (St Mary), abbey of";"SUF";"24";;"-";"n";
136850;"Chernet";;;"L";;;"see William of Chernet"
136900;"Chertsey (St Peter), abbey of";"BRK";"11";;"-";"a";
136950;"Chertsey (St Peter), abbey of";"HAM";"9";;"-";"a";
137000;"Chertsey (St Peter), abbey of";"MDX";"8,2";;"-";"a";
137050;"Chertsey (St Peter), abbey of";"SUR";"8. 6,1. 19,35. 36,1";;"-";"a";
137100;"Chertsey (St Peter), abbey of";;;;;;"see also Wulfward; Wulfwold"
137150;"Chester (St John), bishop of";"BRK";"B4. 1,9;11";;"-";"b";
137200;"Chester (St John), bishop of";"CHS";"BF. C25. B1;(2-12);13. 2,1-2;5. S1,7";;"-";"b";
137250;"Chester (St John), bishop of";"DBY";"2. S5 note";;"-";"b";
137300;"Chester (St John), bishop of";"HRT";"7";;"-";"b";
137350;"Chester (St John), bishop of";"NTT";"S5";;"-";"b";
137400;"Chester (St John), bishop of";"SHR";"1. C13";;"-";"b";
137450;"Chester (St John), bishop of";"STS";"2. B2. EW5";;"-";"b";
137500;"Chester (St John), bishop of";"WAR";"2. B2. 28,19. EBS1. EBW3";;"-";"b";
137550;"Chester (St John), bishop of";"WOR";"23,1";;"-";"b";
137600;"Chester (St John), bishop of";;;;;;"see also Peter; Robert"
137650;"Chester (St John), canons of";"CHS";"B10;12";;"-";"c";
137700;"Chester (St Mary), abbey of";"CHS";"B11";;"-";"n";
137750;"Chester (St Peter), abbey of";"CHS";"C25";;"-";"c";
137800;"Chester (St Werburgh), canons of";"CHS";"AF. A(1-22). 1,35. 2,21";;"-";"c";
137850;"Chester (St Werburgh), canons of";"STS";"10,(6-)7";;"-";"c";
137900;"Chichester (St Peter), bishop of";"SUS";"3. 1,1. 10,1";;"-";"b";
137950;"Chichester (St Peter), canons of";"SUS";"3,10. 11,8";;"-";"c";
138000;"(Princess) Christina";"OXF";"54";;"M";"-";
138050;"(Princess) Christina";"WAR";"42. B2";;"M";"-";
138060;"Cille";"YKS";"13E5";"L";"M";"-";
138100;"Cirencester (St Mary), canons of";"GLS";"25. 1,7. 39,8";;"-";"c";
138150;"Clamahoc";;;;;;"see Eudo son of"
138160;"Claman";"YKS";"1W38(-39)";"L";"M";"-";
138200;"Clare (St John), canons of";"SUF";"25,1";;"-";"c";
138350;"Clarenbald <of Bottesford>";"LEC";"15,15";;"M";"-";
141800;"Corbet";;;;;;"see Robert son of; Roger; Roger son of"
141850;"Corbin (of Agneaux)";"KEN";"5,59";;"M";"-";
141900;"Corbin (of Agneaux)";"WAR";"4,2";;"M";"-";
141950;"Corbucion";;;;;;"see Robert son of; William son of"
142000;"Corbun";;;;;;"see W. Corbun"
142050;"Cormeilles (Sainte-Marie), abbey of";"GLS";"16. 1,11;60. EvK10";;"-";"f";
142100;"Cormeilles (Sainte-Marie), abbey of";"HAM";"61,1. S3";;"-";"f";
142150;"Cormeilles (Sainte-Marie), abbey of";"HEF";"3. 1,1-3;(5)-9;39;47. 10,50. E1";;"-";"f";
142200;"Cormeilles (Sainte-Marie), abbey of";"WOR";"6. E1;7;35";;"-";"f";
142250;"Corp";"ESS";"32,33";;"M";"-";
142300;"Costelin";"HEF";"1,58";;"M";"-";
142350;"Costelin's son";"HEF";"1,58";;"M";"-";
142400;"Coutances (Sainte-Marie), canons of";"DOR";"22";;"-";"f";
142450;"Coutances (St Mary), bishop of";;;;;;"see Bishop Geoffrey"
172000;"King Edward";"SUS";"4,1. 5,1-3. 6,1-4. 8,1-2. 9,2-4;6-7;13-14;23;31;33;36;55-56;60;88-90;92-95;105;109;120. 10,2-3;5-12;14-20;23-26;28-30;32-38;42;47-50;65-66;79;81-82;87-89;92;94-97;100-107;109-117. 11,1;6-7;11-12;15;18-21;23;27-29;32;34-35;46;56-59;61-64;67-68;70;72;110. 12,1;6-7;11;14-15;18-23;26;31-32;34-35;37;39-40;43-46;49-50;53-54. 13,1;4-5;8;10;12;14-15;30;32;34;36;38-39;43-44;49-50;54-56. 14,1-2";;"M";"-";
172050;"King Edward";"WAR";"1,2-5;8-9. 6,9";;"M";"-";
172100;"King Edward";"WIL";"1,1-7. 19,4. 50,1. 67,100";;"M";"-";
172150;"King Edward";"WOR";"C1;4. 1,2;3a-3b;4-7. 8,1. 9,1b;1e;5c. 15,3. 19,3-4. 20,6. 23,8-9. 24,1. 26,5;8;16. X2";;"M";"-";
172200;"King Edward";"YKS";"1W25;(34). 1Y15;17-19. 2A4. 3Y4;6. 5E12-15;22;25-26;28;31. 9W64;78-84. 21W3. 24W8;10;19. 25W27. 28W36. CW21-22;39";;"M";"-";
172250;"King Edward's reeve";"ESS";"1,4";;"M";"-";
172300;"Edward Lip";"DOR";"57,19";;"M";"-";
172350;"Abbot E(dward, of Cerne)";"DOR";"{11,10 note}";;"M";"a";
172370;"Edward <of Grappenhall>";"CHS";"9,4;16;22-23;25. 24,5;7;9";;"M";"-";
172400;"Edward of Pirton";"HRT";"1,10";;"M";"-";
172450;"Edward of Salisbury";"BUK";"24";;"M";"-";
172500;"Edward of Salisbury";"DOR";"31";;"M";"-";
172550;"Edward of Salisbury";"GLS";"E14";;"M";"-";
172600;"Edward (of Salisbury)";"GLS";"1,63";;"M";"-";
172650;"Edward of Salisbury";"HAM";"27. 12,1. NF7";;"M";"-";
172700;"Edward of Salisbury";"HRT";"32";;"M";"-";
172750;"Edward of Salisbury";"MDX";"20";;"M";"-";
172800;"Edward of Salisbury";"OXF";"41. B9";;"M";"-";
172850;"Edward of Salisbury";"SOM";"40. EW1";;"M";"-";
172900;"Edward {of Salisbury}";"SOM";"1,31";;"M";"-";
172950;"Edward of Salisbury";"SUR";"27. 19,25";;"M";"-";
173000;"Edward of Salisbury";"WIL";"24p. 24. M5. B4. 12,2. 67,100. 68,14;23";;"M";"-";
173050;"Edward (of Salisbury)";"WIL";"7,4;7;12-13. 8,12. 22,3";;"M";"-";
173100;"Edward of Stone";"KEN";"D25";;"M";"-";
173150;"Edward Snook";"KEN";"5,139";;"M";"-";
173200;"Edward son of Edric (the cripple)";"DEV";"1,11";;"M";"-";
173250;"Edward son of Swein";"ESS";"85";;"M";"-";
173300;"Edward son of Swein";"MDX";"25,1";;"M";"-";
173350;"Edward son of Swein";;;;;;"see Edeva wife of"
173400;"Edward son of Wulfward";"SOM";"{9,3 note}";;"M";"-";
173450;"Edward, the Abbot of Ely's man";"CAM";"{13,11}";;"M";"-";
173500;"Edward, the Abbot of St Albans' man";"BDF";"53,25";;"M";"-";
173550;"Edward {the Breton}";"SOM";"24,5";;"M";"-";
173600;"Edward the cleric";"DOR";"6,2";;"M";"d";
173650;"Edward the hunter";"DOR";"56,66";;"M";"-";
173660;"Edward the noble";"BUK";"12,7-8. 14,22-23;38;45";;"M";"-";
173670;"Edward (the noble)";"BUK";"14,36. 15,1-2";;"M";"-";
173680;"Edward the noble";"LIN";"S8. 2,34. 56,1(-3)";;"M";"-";
173685;"Edward (the noble)";"LIN";"4,42. 30,31. 57,6";;"M";"-";
173690;"Edward (the noble)";"NTH";"35,9. 56,25-(27);36";;"M";"-";
173695;"Edward (the noble)";"RUT";"EN12;17-18;20";;"M";"-";
231500;"Godgyth <of Warford>";"CHS";"20,5;7-8;12";;"F";"-";
231550;"Godhere";"ESS";"4,17. 66,2";;"M";"-";
231600;"Godhere";"SUF";"8,4";;"M";"-";
231650;"Godhild <of Greensted>";"ESS";"28,13-14;16";;"F";"-";
231700;"Godhild <of Greensted>";"KEN";"5,98";;"F";"-";
231750;"Godhyse";"YKS";"5W17. CW20";;"F";"-";
231800;"Goding";"BUK";"17,20";;"M";"-";
231850;"Goding";"ESS";"23,36. 28,4. 90,73. B3a";;"M";"-";
231900;"Goding";"HAM";"23,34";;"M";"-";
231950;"Goding";"NFK";"1,144";;"M";"-";
232000;"Goding";"STS";"11,35";;"M";"-";
232050;"Goding";"SUF";"3,(72-)73. 7,89. 16,35. 74,13";;"M";"-";
232100;"Goding";;;;;;"see also Aelfric son of; Almer son of; Alric son of; Alwin son of; Alric Godingson"
232150;"(another) Goding";"ESS";"B3a";;"M";"-";
232200;"(another) Goding";"SUF";"7,89";;"M";"-";
232250;"(a third) Goding";"ESS";"B3a";;"M";"-";
232300;"Goding the reeve";"SUF";"14,129";;"M";"-";
232350;"Goding Bolt";"CAM";"{31,2 note}";;"M";"-";
232400;"Goding, Edric the Bald's man";"BDF";"55,8";;"M";"-";
232450;"Goding, Osbern the monk's man";"HRT";"10,12";;"M";"-";
232500;"Goding Thorbert, Edeva the fair's man";"CAM";"26,38";;"M";"-";
232550;"Godiva";"CAM";"38,1";;"F";"-";
232600;"Godiva";"CHS";"R1,33";;"F";"-";
232700;"Godiva";"DEV";"25,11. 42,12";;"F";"-";
232750;"Godiva";"ESS";"90,55. B3a";;"F";"-";
232800;"Godiva";"HRT";"33,7";;"F";"-";
232850;"Godiva";"NTH";"18,34";;"F";"-";
233000;"Godiva";"SUF";"7,90. 11,4. 25,33. 67,29";;"F";"-";
233100;"Godiva";"WIL";"29,5. 50,3";;"F";"-";
233150;"Godiva";;;;;;"see also Countess Godiva"
233200;"(another) Godiva";"ESS";"B3a";;"F";"-";
233250;"Godiva, {Edeva the fair's man}";"CAM";"14,24";;"F";"-";
233300;"Countess Godiva";"DBY";"S5 and note";;"F";"-";
233310;"Countess (Godiva)";"DBY";"3,2";;"F";"-";
233350;"Countess Godiva";"LEC";"11";;"F";"-";
233400;"Countess Godiva";"NTT";"S5. 6,1(-4);13(-14);15";;"F";"-";
233450;"Countess Godiva";"SHR";"4,1,31. 4,7,1. 4,11,11. 4,19,2;8";;"F";"-";
233500;"Countess Godiva";"STS";"4,2. 12,5;21-22";;"F";"-";
233600;"Countess Godiva";"WAR";"15. (27,6). 43,1";;"F";"-";
233610;"(Countess) Godiva";"WAR";"17,42";;"F";"-";
233650;"Countess Godiva";"WOR";"26,13";;"F";"-";
233655;"Godiva <of Madeley>";"STS";"8,21. 11,4;13;23;37;42";;"F";"-";
233660;"Godiva <of Norton>";"DBY";"16,6";;"F";"-";
233700;"Godiva (wife of Brictric)";"DEV";"52,52-53";;"F";"-";
233710;"Godiva (wife of Brictric)";"SOM";"8,25";;"F";"-";
233750;"Godiva's husband";"SOM";"8,25";;"M";"-";
233800;"Godlamb";"CAM";"14,34. 41,8";;"M";"-";
233850;"Godlid of Longstanton";"CAM";"AppxN";;"M";"-";
233900;"Godman";"CAM";"32,17";;"M";"-";
233950;"Godman";"DEV";"16,171";;"M";"-";
234000;"Godman";"ESS";"24,54. 75,1. 83,2";;"M";"-";
234050;"Godman";"HAM";"1,W8. 49,1";;"M";"-";
234100;"Godman";"LIN";"48,12";;"M";"-";
234150;"Godman";"NTH";"18,34";;"M";"-";
234200;"Godman";"SOM";"19,60. 33,1";;"M";"-";
234250;"Godman";"SUF";"2,17. 3,68. 6,65-66. 7,90;117;119. 8,56. 25,55. 29,4. 59,2. 67,4";;"M";"-";
234300;"Godman, Earl Algar's man";"CAM";"{32,8 note}";;"M";"-";
234350;"Godman, Edeva's man";"CAM";"14,34";;"M";"-";
234400;"Godman {the priest}";"DEV";"16,51;129";;"M";"d";
234450;"Godmer";"CAM";"{32,11}";;"M";"-";
